Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,GDP_per_Capita,Internet_Penetration,Profit Margin
116,AMER-2020-115259,2020-08-25,20200825,Rebecca Dickens,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,Support,NGH6JD32CX,23.98,3,0.2,7.49,14185.7812248529,81.1832,31.25
117,AMER-2020-115259,2020-08-25,20200825,Rebecca Dickens,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,SaaS Connector Pack - Gold,QHG92H9NGL,130.46,6,0.2,44.03,14185.7812248529,81.1832,33.75
118,AMER-2021-110457,2021-03-02,20210302,Audrey Hardacre,Canada,Toronto,AMER,NAMER,Trafigura Group,1100,Finance,SMB,ContactMatcher,EHVU0FM6IP,787.53,3,0.0,165.38,54340.3477224733,93.9564,21.0
119,EMEA-2021-136476,2021-04-05,20210405,Jennifer Dowd,South Africa,Cape Town,EMEA,MEA,Gazprom,1027,Energy,Strategic,ContactMatcher,VKTELEXOAJ,157.79,1,0.7,-115.72,6267.186814093,75.6592,-73.33
120,APJ-2022-103730,2022-06-13,20220613,Natalie Sanderson,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,SaaS Connector Pack,YWZAV09L95,47.04,3,0.0,18.35,3984.8315387656,83.7661,39.0
121,APJ-2022-103730,2022-06-13,20220613,Natalie Sanderson,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,ContactMatcher,6HDH2X5C4Q,30.84,4,0.0,13.88,3984.8315387656,83.7661,45.0
122,APJ-2022-103730,2022-06-13,20220613,Natalie Sanderson,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,Marketing Suite - Gold,UFK94J59ZU,226.56,6,0.0,63.44,3984.8315387656,83.7661,28.0
123,APJ-2022-103730,2022-06-13,20220613,Natalie Sanderson,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,SaaS Connector Pack - Gold,ESTJDHFQQJ,115.02,9,0.0,51.76,3984.8315387656,83.7661,45.0
124,APJ-2022-103730,2022-06-13,20220613,Natalie Sanderson,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,Site Analytics,10H4K5XYCK,68.04,7,0.0,19.73,3984.8315387656,83.7661,29.0
125,APJ-2020-152030,2020-12-26,20201226,Samantha Rampling,Japan,Tokyo,APJ,JAPN,FedEx,1036,Transportation,Enterprise,FinanceHub,CL5Z5BO4AX,600.56,3,0.3,-8.58,32487.0778047567,86.9815,-1.43
126,APJ-2020-134614,2020-09-20,20200920,Sally Berry,Australia,Geelong,APJ,ANZ,Tesco,1059,Retail,SMB,ContactMatcher,NR9RLNIDDN,617.7,6,0.5,-407.68,64603.9856308464,97.0631,-66.0
127,AMER-2023-107272,2023-11-06,20231106,Anthony Clark,Chile,Santiago,AMER,LATAM,Honda Motor,1045,Manufacturing,SMB,ContactMatcher,VQ46SD57ZS,2.39,2,0.7,-1.83,16709.8893972307,94.4574,-76.67
128,AMER-2023-107272,2023-11-06,20231106,Anthony Clark,Chile,Santiago,AMER,LATAM,Honda Motor,1045,Manufacturing,SMB,Marketing Suite - Gold,D0E36MWJEW,243.99,7,0.2,30.5,16709.8893972307,94.4574,12.5
129,AMER-2022-125969,2022-11-07,20221107,Victor Short,United States,New York City,AMER,NAMER,Prudential Financial,1078,Finance,Enterprise,FinanceHub,JJPL720VAS,81.42,2,0.2,-9.16,84534.0407841548,93.1444,-11.25
130,AMER-2022-125969,2022-11-07,20221107,Victor Short,United States,New York City,AMER,NAMER,Prudential Financial,1078,Finance,Enterprise,SaaS Connector Pack,8YKVWCUJ4E,238.56,3,0.0,26.24,84534.0407841548,93.1444,11.0
131,AMER-2023-164147,2023-02-03,20230203,Austin Newman,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,Strategic,Site Analytics,6JGGI7ZZ6I,59.97,5,0.4,-11.99,14185.7812248529,81.1832,-20.0
132,AMER-2023-164147,2023-02-03,20230203,Austin Newman,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,Strategic,Support,EDMREQV8TS,78.3,2,0.2,29.36,14185.7812248529,81.1832,37.5
133,AMER-2023-164147,2023-02-03,20230203,Austin Newman,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,Strategic,Storage,7WHCO2BFB0,21.46,9,0.2,6.97,14185.7812248529,81.1832,32.5
134,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Support,PWIULJAE51,20.04,3,0.0,9.62,84534.0407841548,93.1444,48.0
135,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Support,QBAIA88519,35.44,1,0.0,16.66,84534.0407841548,93.1444,47.0
136,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,ChatBot Plugin,QIH1351ZN7,11.52,4,0.0,3.46,84534.0407841548,93.1444,30.0
137,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Storage,FLGFDQI1YW,4.02,2,0.0,1.97,84534.0407841548,93.1444,49.0
138,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,ContactMatcher,QVAV46CVJD,76.18,3,0.2,26.66,84534.0407841548,93.1444,35.0
139,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Support,2MI0QUU74R,65.88,6,0.0,18.45,84534.0407841548,93.1444,28.0
140,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,SaaS Connector Pack,6LLWK12W7K,43.12,14,0.0,20.7,84534.0407841548,93.1444,48.0
141,EMEA-2022-110366,2022-09-06,20220906,Tim Morrison,France,Paris,EMEA,EU-WEST,General Motors,1041,Manufacturing,Strategic,SaaS Connector Pack,V01FLYWRJH,82.8,2,0.2,10.35,46103.0840855884,88.6538,12.5
142,AMER-2023-106180,2023-09-19,20230919,Harry Murray,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,1082,Finance,Strategic,ChatBot Plugin,CDKV85SBFW,8.82,3,0.0,2.38,84534.0407841548,93.1444,27.0
143,AMER-2023-106180,2023-09-19,20230919,Harry Murray,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,1082,Finance,Strategic,SaaS Connector Pack - Gold,9DJHDYHRR3,10.86,3,0.0,5.1,84534.0407841548,93.1444,47.0
144,AMER-2023-106180,2023-09-19,20230919,Harry Murray,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,1082,Finance,Strategic,Support,ZSB20RNZ0A,143.7,3,0.0,68.98,84534.0407841548,93.1444,48.0
145,EMEA-2023-155376,2023-12-23,20231223,Dylan Dowd,Poland,Warsaw,EMEA,EU-WEST,Comcast,1022,Communications,SMB,OneView,67FK6GLSC1,839.43,3,0.0,218.25,25103.565661423,88.585,26.0
146,AMER-2021-110744,2021-09-07,20210907,Angela Parsons,United States,Newark,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,Marketing Suite - Gold,G4R1FFNPGO,671.93,7,0.0,20.16,84534.0407841548,93.1444,3.0
147,AMER-2020-110072,2020-10-22,20201022,Lisa Oliver,Mexico,Monterrey,AMER,LATAM,Toyota Motor,1087,Manufacturing,Enterprise,SaaS Connector Pack,BHODKJ9L3G,93.89,4,0.2,12.91,14185.7812248529,81.1832,13.75
148,EMEA-2022-114489,2022-12-06,20221206,Joseph Duncan,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,Site Analytics,NKEP466WY8,384.45,11,0.0,103.8,40385.3413957669,89.2207,27.0
149,EMEA-2022-114489,2022-12-06,20221206,Joseph Duncan,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,Site Analytics,KAMRWAU3DC,149.97,3,0.0,6.0,40385.3413957669,89.2207,4.0
150,EMEA-2022-114489,2022-12-06,20221206,Joseph Duncan,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,FinanceHub,DA45FHG7IC,1951.84,8,0.0,585.55,40385.3413957669,89.2207,30.0
151,EMEA-2022-114489,2022-12-06,20221206,Joseph Duncan,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,ContactMatcher,1E78QQ5K6O,171.55,5,0.0,80.63,40385.3413957669,89.2207,47.0
152,AMER-2022-158834,2022-03-14,20220314,Paul MacDonald,Chile,Puente Alto,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Enterprise,OneView,J54ZE9BY16,157.92,5,0.2,17.77,16709.8893972307,94.4574,11.25
153,AMER-2022-158834,2022-03-14,20220314,Paul MacDonald,Chile,Puente Alto,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Enterprise,Site Analytics,0FXOEDG6KC,203.18,2,0.2,15.24,16709.8893972307,94.4574,7.5
154,AMER-2021-124919,2021-05-31,20210531,Gordon Graham,United States,Chicago,AMER,NAMER,Engie,1062,Energy,Strategic,Support,S92H6S89SR,58.38,7,0.0,26.27,84534.0407841548,93.1444,45.0
155,AMER-2021-124919,2021-05-31,20210531,Gordon Graham,United States,Chicago,AMER,NAMER,Engie,1062,Energy,Strategic,Support,VDD4JQGM6P,105.52,4,0.0,48.54,84534.0407841548,93.1444,46.0
156,AMER-2021-124919,2021-05-31,20210531,Gordon Graham,United States,Chicago,AMER,NAMER,Engie,1062,Energy,Strategic,Marketing Suite - Gold,O0V9LVLHM9,80.88,6,0.0,21.03,84534.0407841548,93.1444,26.0
157,AMER-2021-118948,2021-05-28,20210528,Sean Bower,Canada,Toronto,AMER,NAMER,HonHai Precision Industry,1033,Tech,Enterprise,ChatBot Plugin,DTGE25IIR8,6.63,3,0.0,1.79,54340.3477224733,93.9564,27.0
158,AMER-2020-104269,2020-03-01,20200301,Anthony Sanderson,Canada,Toronto,AMER,NAMER,American Express,1005,Finance,SMB,FinanceHub,TJX5D1WJAN,457.57,2,0.2,51.48,54340.3477224733,93.9564,11.25
159,APJ-2022-114104,2022-11-21,20221121,Stewart Marshall,Singapore,Singapore,APJ,APAC,Daimler,1052,Transportation,SMB,FinanceHub,BK3X5F0PUA,14.62,2,0.0,6.87,90674.066632628,94.3776,47.0
160,APJ-2022-114104,2022-11-21,20221121,Stewart Marshall,Singapore,Singapore,APJ,APAC,Daimler,1052,Transportation,SMB,Site Analytics,J25V5NH84Z,944.93,7,0.0,236.23,90674.066632628,94.3776,25.0
161,AMER-2022-162733,2022-05-12,20220512,Joanne Carr,United States,New York City,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,Support,LG6VGH3BOI,5.98,1,0.0,2.69,84534.0407841548,93.1444,45.0
162,EMEA-2021-119697,2021-12-28,20211228,Angela Davies,France,Paris,EMEA,EU-WEST,Kroger,1057,Retail,SMB,Data Smasher,5F3WHT5RA1,54.38,2,0.2,1.36,46103.0840855884,88.6538,2.5
163,APJ-2022-154508,2022-11-17,20221117,William Alsop,New Zealand,Wellington,APJ,ANZ,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack - Gold,IMKAY1XFND,28.4,5,0.0,13.35,49205.1792146792,96.1638,47.0
164,AMER-2022-113817,2022-11-08,20221108,Owen Watson,Canada,Toronto,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,ContactMatcher,TFQC77D8N3,27.68,2,0.2,9.69,54340.3477224733,93.9564,35.0
165,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,ChatBot Plugin,A4ICDCT3PN,9.94,3,0.2,2.73,32487.0778047567,86.9815,27.5
166,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Big Ol Database,SKNAWPG4VV,8159.95,8,0.4,-1359.99,32487.0778047567,86.9815,-16.67
167,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Marketing Suite - Gold,SEXCB4230J,275.93,3,0.2,-58.63,32487.0778047567,86.9815,-21.25
168,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,FinanceHub,HJ54J056IV,1740.06,9,0.3,-24.86,32487.0778047567,86.9815,-1.43
169,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,ChatBot Plugin,CFBWJVG2BK,32.06,6,0.2,6.81,32487.0778047567,86.9815,21.25
170,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,OneView,J7LMIXWBED,177.98,5,0.8,-453.85,32487.0778047567,86.9815,-255.0
171,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Site Analytics,DVK6SPA4L5,143.98,3,0.2,9.0,32487.0778047567,86.9815,6.25
172,AMER-2020-118962,2020-08-05,20200805,Warren Forsyth,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,Support,KXGXCS33MA,20.94,3,0.0,9.84,84534.0407841548,93.1444,47.0
173,AMER-2020-118962,2020-08-05,20200805,Warren Forsyth,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,Support,C15MBHGL0V,110.96,2,0.0,53.26,84534.0407841548,93.1444,48.0
174,AMER-2020-118962,2020-08-05,20200805,Warren Forsyth,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,FinanceHub,2IIYIRAN77,340.14,7,0.2,21.26,84534.0407841548,93.1444,6.25
175,APJ-2020-100853,2020-09-14,20200914,Gabrielle Ogden,Australia,Sydney,APJ,ANZ,Royal Dutch Shell,1031,Energy,Strategic,OneView,BTUYY86TIA,52.45,2,0.8,-131.12,64603.9856308464,97.0631,-250.0
176,APJ-2020-100853,2020-09-14,20200914,Gabrielle Ogden,Australia,Sydney,APJ,ANZ,Royal Dutch Shell,1031,Energy,Strategic,FinanceHub,XDWUW8RSHO,20.16,4,0.2,6.55,64603.9856308464,97.0631,32.5
177,APJ-2023-152366,2023-04-22,20230422,Justin Randall,Japan,Tokyo,APJ,JAPN,Wells Fargo,1099,Finance,SMB,OneView,E5I8NPOZ23,97.26,4,0.8,-243.16,32487.0778047567,86.9815,-250.0
178,AMER-2021-101511,2021-11-21,20211121,Anne Lee,Mexico,Monterrey,AMER,LATAM,Oracle,1072,Tech,SMB,FinanceHub,4LUEG1NV67,396.8,7,0.3,-11.34,14185.7812248529,81.1832,-2.86
179,AMER-2021-101511,2021-11-21,20211121,Anne Lee,Mexico,Monterrey,AMER,LATAM,Oracle,1072,Tech,SMB,Support,BDOF6TD87A,15.88,5,0.2,-3.77,14185.7812248529,81.1832,-23.75
180,EMEA-2021-137225,2021-12-15,20211215,Jack Graham,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,Enterprise,ChatBot Plugin,EIA2KSQB01,3.28,1,0.0,1.41,53246.3676145108,96.2988,43.0
181,APJ-2020-166191,2020-12-05,20201205,Sophie Henderson,Australia,Melbourne,APJ,ANZ,Merck,1064,Healthcare,Strategic,Marketing Suite - Gold,XYUSCHN0YH,24.82,2,0.2,1.86,64603.9856308464,97.0631,7.5
182,APJ-2020-166191,2020-12-05,20201205,Sophie Henderson,Australia,Melbourne,APJ,ANZ,Merck,1064,Healthcare,Strategic,Data Smasher,CDSZP4EX56,408.74,7,0.2,76.64,64603.9856308464,97.0631,18.75
183,EMEA-2020-158274,2020-11-19,20201119,Brian Short,Czechia,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,Enterprise,Site Analytics,9ZGSKXMP33,503.96,4,0.0,131.03,31823.3078290564,87.6878,26.0
184,EMEA-2020-158274,2020-11-19,20201119,Brian Short,Czechia,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,Enterprise,Site Analytics,7LN8FFMCQN,149.95,5,0.0,41.99,31823.3078290564,87.6878,28.0
185,EMEA-2020-158274,2020-11-19,20201119,Brian Short,Czechia,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,Enterprise,Data Smasher,9BP0PZ49A6,29.0,2,0.0,7.25,31823.3078290564,87.6878,25.0
186,EMEA-2022-105018,2022-11-29,20221129,Samantha Lawrence,Saudi Arabia,Riyadh,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,SMB,ContactMatcher,VIVST6IECE,7.16,2,0.0,3.44,35121.6628687742,100.0,48.0
187,AMER-2020-123260,2020-08-26,20200826,Una Hudson,United States,Raleigh,AMER,NAMER,AT&T,1010,Communications,Enterprise,Data Smasher,60NLL1G4W3,176.8,8,0.0,22.98,84534.0407841548,93.1444,13.0
188,APJ-2022-157000,2022-07-17,20220717,Kimberly North,Japan,Tokyo,APJ,JAPN,Carrefour,1048,Retail,Strategic,Marketing Suite - Gold,YAJHZP6TYE,37.22,3,0.2,3.72,32487.0778047567,86.9815,10.0
189,APJ-2022-157000,2022-07-17,20220717,Kimberly North,Japan,Saitama,APJ,JAPN,Carrefour,1048,Retail,Strategic,Support,RO9E64T0VF,20.02,3,0.2,6.26,32487.0778047567,86.9815,31.25
190,EMEA-2021-102281,2021-10-12,20211012,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Marketing Suite,7LL8W4OBLM,899.14,4,0.2,112.39,53246.3676145108,96.2988,12.5
191,EMEA-2021-102281,2021-10-12,20211012,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Site Analytics,6BI7IE0TFH,71.76,6,0.0,20.09,53246.3676145108,96.2988,28.0
192,EMEA-2021-102281,2021-10-12,20211012,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Support,QY481QSIUX,51.84,8,0.0,24.88,53246.3676145108,96.2988,48.0
193,EMEA-2021-102281,2021-10-12,20211012,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Marketing Suite,L0NREOWV2Y,626.35,3,0.2,46.98,53246.3676145108,96.2988,7.5
194,EMEA-2021-102281,2021-10-12,20211012,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,ChatBot Plugin,CQ58E3SHEY,19.9,5,0.0,6.57,53246.3676145108,96.2988,33.0
195,AMER-2021-131457,2021-10-31,20211031,Jonathan Clark,United States,Providence,AMER,NAMER,Allstate,1003,Finance,Strategic,SaaS Connector Pack - Gold,03NGWSRFCP,14.28,7,0.0,6.71,84534.0407841548,93.1444,47.0
196,AMER-2020-140004,2020-03-21,20200321,Kevin Vaughan,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,FNBDSUKN38,7.41,2,0.2,1.2,14185.7812248529,81.1832,16.25
197,AMER-2020-140004,2020-03-21,20200321,Kevin Vaughan,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,YDSSPKI1I2,6.05,3,0.2,1.59,14185.7812248529,81.1832,26.25
198,AMER-2023-107720,2023-11-07,20231107,Madeleine Smith,Argentina,Córdoba,AMER,LATAM,BMW,1039,Manufacturing,Enterprise,Marketing Suite - Gold,HVCAY62Q3B,46.26,3,0.0,12.03,13969.7836603737,89.6672,26.0
199,EMEA-2023-124303,2023-07-07,20230707,Diana Ince,France,Paris,EMEA,EU-WEST,Humana,1049,Healthcare,Strategic,ContactMatcher,YST0N15YFB,2.95,2,0.7,-2.26,46103.0840855884,88.6538,-76.67
200,EMEA-2023-124303,2023-07-07,20230707,Diana Ince,France,Paris,EMEA,EU-WEST,Humana,1049,Healthcare,Strategic,Support,9BA74E75KZ,16.06,3,0.2,5.82,46103.0840855884,88.6538,36.25
201,AMER-2023-105074,2023-06-25,20230625,Tracey Knox,Mexico,Guadalajara,AMER,LATAM,Gazprom,1027,Energy,SMB,Support,WMPYGW9GUM,21.74,3,0.2,6.8,14185.7812248529,81.1832,31.25
202,EMEA-2020-133690,2020-08-03,20200803,Michelle McLean,Russian Federation,Moscow,EMEA,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,ContactMatcher,ME0EJQS2AL,218.75,2,0.5,-161.88,14889.0185546875,94.365,-74.0
203,EMEA-2020-133690,2020-08-03,20200803,Michelle McLean,Russian Federation,Moscow,EMEA,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,OneView,W10QUN44Q0,2.6,1,0.2,0.29,14889.0185546875,94.365,11.25
204,APJ-2023-116701,2023-12-18,20231218,Diana Bell,Japan,Aichi,APJ,JAPN,Sprint Nextel,1081,Communications,SMB,OneView,TRYXBPE9IT,66.28,2,0.8,-178.97,32487.0778047567,86.9815,-270.0
205,EMEA-2023-126382,2023-06-04,20230604,Jan Clark,South Africa,Cape Town,EMEA,MEA,Samsung Electronics,1015,Tech,Strategic,SaaS Connector Pack,4JNB5H5I6P,35.17,7,0.2,9.67,6267.186814093,75.6592,27.5
206,AMER-2023-108329,2023-12-10,20231210,Pippa Smith,United States,Oklahoma City,AMER,NAMER,Johnson & Johnson,1055,Healthcare,SMB,Site Analytics,MAJOAVO5S2,444.77,4,0.2,44.48,84534.0407841548,93.1444,10.0
207,AMER-2023-135860,2023-12-02,20231202,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,21Q2C6A2U2,83.92,4,0.0,5.87,10310.5488778166,84.4635,7.0
208,AMER-2023-135860,2023-12-02,20231202,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Site Analytics,ESRJ5V8B4Y,131.98,2,0.0,35.63,10310.5488778166,84.4635,27.0
209,AMER-2023-135860,2023-12-02,20231202,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,ContactMatcher,RAHUEV7ULW,15.92,4,0.0,7.48,10310.5488778166,84.4635,47.0
210,AMER-2023-135860,2023-12-02,20231202,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Storage,R7KN7FTL9U,52.29,9,0.0,16.21,10310.5488778166,84.4635,31.0
211,AMER-2023-135860,2023-12-02,20231202,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,H5770QZB5X,91.99,1,0.0,3.68,10310.5488778166,84.4635,4.0
212,APJ-2021-101007,2021-02-09,20210209,Irene Smith,Japan,Aichi,APJ,JAPN,Toyota Motor,1087,Manufacturing,Strategic,Data Smasher,0EAXVHIBR6,20.8,2,0.2,6.5,32487.0778047567,86.9815,31.25
213,AMER-2021-146262,2021-01-02,20210102,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,FinanceHub,Q6MLHV1D9D,23.68,2,0.2,8.88,14185.7812248529,81.1832,37.5
214,AMER-2021-146262,2021-01-02,20210102,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite,MU9RVQO7BD,452.45,5,0.5,-244.32,14185.7812248529,81.1832,-54.0
215,AMER-2021-146262,2021-01-02,20210102,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Site Analytics,0C52L60X3Z,62.98,3,0.4,-14.7,14185.7812248529,81.1832,-23.33
216,AMER-2021-146262,2021-01-02,20210102,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Big Ol Database,A8KUCPEZPR,1188.0,9,0.7,-950.4,14185.7812248529,81.1832,-80.0
217,AMER-2021-146262,2021-01-02,20210102,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,K4MIGT0J7P,89.58,2,0.2,4.48,14185.7812248529,81.1832,5.0
218,AMER-2022-130162,2022-10-29,20221029,Bella Mackenzie,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,Marketing Suite - Gold,DR3L61PE16,93.06,6,0.0,26.06,84534.0407841548,93.1444,28.0
219,AMER-2022-130162,2022-10-29,20221029,Bella Mackenzie,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,Site Analytics,FNZVL8CZOY,302.38,3,0.2,22.68,84534.0407841548,93.1444,7.5
220,AMER-2021-169397,2021-12-24,20211224,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,Storage,B9EN58R7WP,5.58,2,0.2,1.81,14185.7812248529,81.1832,32.5
221,AMER-2021-169397,2021-12-24,20211224,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,Support,FFB6L3T2IS,22.7,6,0.2,8.23,14185.7812248529,81.1832,36.25
222,AMER-2021-169397,2021-12-24,20211224,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,ContactMatcher,1J2W1UFCJQ,19.78,4,0.7,-13.84,14185.7812248529,81.1832,-70.0
223,AMER-2021-169397,2021-12-24,20211224,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,SaaS Connector Pack,YBR5EFJKOI,72.7,4,0.2,19.08,14185.7812248529,81.1832,26.25
224,AMER-2021-169397,2021-12-24,20211224,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,Big Ol Database,H63FM8UBRU,479.99,4,0.7,-383.99,14185.7812248529,81.1832,-80.0
225,AMER-2021-169397,2021-12-24,20211224,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,ChatBot Plugin,4HR8HNDZF8,27.17,2,0.2,2.72,14185.7812248529,81.1832,10.0
226,AMER-2021-163055,2021-08-09,20210809,Joe Ross,Brazil,São Paulo,AMER,LATAM,Wells Fargo,1099,Finance,Strategic,ChatBot Plugin,H34S0DBPAR,2.2,1,0.0,0.97,10310.5488778166,84.4635,44.0
227,AMER-2021-163055,2021-08-09,20210809,Joe Ross,Brazil,São Paulo,AMER,LATAM,Wells Fargo,1099,Finance,Strategic,ContactMatcher,EAQ6SYJI8V,622.45,5,0.0,136.94,10310.5488778166,84.4635,22.0
228,AMER-2021-163055,2021-08-09,20210809,Joe Ross,Brazil,São Paulo,AMER,LATAM,Wells Fargo,1099,Finance,Strategic,Marketing Suite - Gold,2LTTK4BDBQ,21.98,1,0.0,0.22,10310.5488778166,84.4635,1.0
229,EMEA-2021-145436,2021-02-28,20210228,Carolyn Murray,South Africa,Johannesburg,EMEA,MEA,United Parcel Service,1090,Transportation,SMB,FinanceHub,GYUSGDVAEB,161.57,2,0.2,-28.27,6267.186814093,75.6592,-17.5
230,EMEA-2021-145436,2021-02-28,20210228,Carolyn Murray,South Africa,Johannesburg,EMEA,MEA,United Parcel Service,1090,Transportation,SMB,FinanceHub,NRQQF2MR32,389.7,8,0.2,43.84,6267.186814093,75.6592,11.25
231,EMEA-2020-156216,2020-09-13,20200913,Lily Paterson,Sweden,Stockholm,EMEA,NOR,Carrefour,1048,Retail,Strategic,ContactMatcher,5XIQUAR79S,18.65,7,0.7,-12.43,57117.4877440616,95.5293,-66.67
